ca_mbs_nefer_barracks_3_desc;The peoples of N'ghai and the Secret City of Nefer are a strange insular people, little known to the rest of Essos. In times of war they typically utilise a levy of citizens acting as light infantry, supported by skirmishers.\nAfter significant military investment this settlement can now support an extremely large and well trained war party. The backbone of the force remains the traditional mixture of skirmishers and light foot, but there are now also large contingents of well drilled pikemen and a number of light foot acting as scouts.;;;;;;;;;;;;;x
######################Specialised
ca_mbs_wildling_specialised;Free Folk Warband;;;;;;;;;;;;;x
ca_mbs_wildling_specialised_desc;This settlement has developed its military infrastructure significantly and can now support a large Free Folk warband. The Free Folk are notable for being able to put surprisingly large armies into the field given their limited population as entire villages are put onto a war footing. This warband is not the most heavily armed or well trained, yet the number of light foot is very considerable.;;;;;;;;;;;;;x
ca_mbs_thenn_specialised;Thenn Warband;;;;;;;;;;;;;x
ca_mbs_thenn_specialised_desc;This settlement has developed its military infrastructure significantly and can now support a large Thenn warband. The Free Folk are notable for being able to put surprisingly large armies into the field given their limited population as entire villages are put onto a war footing. As the most organised of the Free Folk, the Thenn are able to wear bronze armour into battle, producing a fearsome infantry force of mostly light infantry with some able to fight in the fashion of heavy infantry.;;;;;;;;;;;;;x
ca_mbs_nightswatch_specialised;Black Brother Archery Range;;;;;;;;;;;;;x
ca_mbs_nightswatch_specialised_desc;After significant investment this stretch of the Wall is now able to support a considerable detachment of Black Brothers, trained as archers.;;;;;;;;;;;;;x
ca_mbs_northman_specialised;Northern Pike Company;;;;;;;;;;;;;x
ca_mbs_northman_specialised_desc;After significant military investment this settlement is able to support a specialised detachment of well drilled pikemen, trained in the Northern style.;;;;;;;;;;;;;x
ca_mbs_skagos_specialised;Skagosi Warband;;;;;;;;;;;;;x
ca_mbs_skagos_specialised_desc;After significant military investment this settlement is able to support a large Skagosi warband outfitted as light infantry as entire villages gather together to raid and conduct war.;;;;;;;;;;;;;x
ca_mbs_hill_clans_specialised;Hill Clansmen Champion Mead Hall;;;;;;;;;;;;;x
ca_mbs_hill_clans_specialised_desc;After significant military investment this settlement now boasts a mead hall for champions of the Hill Clansmen to gather together, training, feasting, and drinking, and ready to fight for their clan chief. In battle clan champions fight with huge two-handed greatswords or axes and armor themselves with mail byrnies.;;;;;;;;;;;;;x
ca_mbs_wolfswood_specialised;Wolfswood Hunters Lodge;;;;;;;;;;;;;x
ca_mbs_wolfswood_specialised_desc;After significant military investment this settlement now boasts a hunting lodge where the huntsmen of the Wolfswood can train at archery and share their skills with one another, creating a substantial levy of archers that can be drawn upon in times of war.;;;;;;;;;;;;;x
ca_mbs_rills_specialised;Rills Stables;;;;;;;;;;;;;x
ca_mbs_rills_specialised_desc;The Rills are a landscape of rolling hills, grasslands, and streams, perfect for breeding horses. The region has been renowned for breeding the finest horses north of the Neck since it was ruled by the Kings of House Ryder in the Age of Heroes. After significant military investment this settlement now boasts a large stables and horse breeder which in times of war provides a levy of both outriders and mounted lancers.;;;;;;;;;;;;;x
ca_mbs_white_harbour_specialised;White Harbour Knightly Stables;;;;;;;;;;;;;x
ca_mbs_white_harbour_specialised_desc;Though mounted lancers are not uncommon in Northern armies, the great influence of Andal culture brought to White Harbour by House Manderly has meant that the region places a far greater emphasis on knighthood and heavy cavalry than the rest of the North. After significant military investment this settlement now boasts a large stables, containing the warhorses for many knights as well as the lighter garrons and geldings ridden by their retainers and squires.;;;;;;;;;;;;;x
ca_mbs_crannogman_specialised;Crannog Skirmish Band;;;;;;;;;;;;;x
ca_mbs_crannogman_specialised_desc;The Crannogman are exceptionally skilled in their traditional tactics of guerilla warfare, using skirmish tactics to harass any who would dare enter their swamps without permission. After significant military investment this settlement is able to support a large skirmish band armed with frog spears and ranged weapons and ready to strike the enemy with lethal precision at any moment and then melt back into the swamps.;;;;;;;;;;;;;x
ca_mbs_valeman_specialised;Valeman Knightly Stable;;;;;;;;;;;;;x
ca_mbs_valeman_specialised_desc;The Vale was where the Andals first established a foothold in Westeros, firmly establishing Andal traditions of knighthood and mounted combat. After significant military investment this settlement now boasts a large stables, containing the warhorses for many knights as well as the lighter garrons and geldings ridden by their retainers and squires.;;;;;;;;;;;;;x
ca_mbs_sisterman_specialised;Sisterman Mariner Marine Levy;;;;;;;;;;;;;x
ca_mbs_sisterman_specialised_desc;After significant military investment this settlement is now able to support a considerable levy of sailers and marines, hardened by the storms of the Bite, well trained from fighting off pirates and raiders at sea and willing to take up arms in defence of the Three Sisters.;;;;;;;;;;;;;x
ca_mbs_vale_islander_specialised;Vale Islander Marine Levy;;;;;;;;;;;;;x
ca_mbs_vale_islander_specialised_desc;After significant military investment this settlement is now able to support a considerable levy of sailers and marines, hardened by the storms of the Narrow Sea, well trained from fighting off pirates and raiders at sea and willing to take up arms in defence of the islands of the Vale.;;;;;;;;;;;;;x
ca_mbs_runestone_specialised;Runestone Heavy Infantry Company;;;;;;;;;;;;;x
ca_mbs_runestone_specialised_desc;After significant military investment this settlement is now able to support a large detachment of well drilled heavy infantry, willing to lay down their lives in defence of their lord.;;;;;;;;;;;;;x
ca_mbs_eastwald_specialised;Eastwald Archery Range;;;;;;;;;;;;;x
ca_mbs_eastwald_specialised_desc;The region around Longbow Hall has a well deserved reputation for producing excellent archers and after significant investment this settlement is now able to support a large detachment of well drilled archers, willing to lay down their lives in defence of their lord.;;;;;;;;;;;;;x
ca_mbs_the_bite_specialised;Mountain Clansman War Camp;;;;;;;;;;;;;x
ca_mbs_the_bite_specialised_desc;The Clans of the Mountains of the Moon are a wild and fearsome people. After significant military investment this settlement is now able to support a large war camp full of experienced soldiers, willing to fight in defence of the settlement.;;;;;;;;;;;;;x
